"Millis","P1","P2"
192181,651,598
192282,651,598
192384,651,598
192484,651,598
192586,651,598
192687,651,598
192788,651,598
192890,651,598
192990,651,598
193091,651,598
193193,651,598
193294,651,598
193395,651,598
193496,651,598
193597,651,598
193699,651,598
193799,651,598
193900,651,599
194002,651,598
194103,651,598
194205,651,598
194305,651,598
194406,651,598
194508,651,599
194609,651,598
194709,651,598
194811,651,598
194912,651,598
195013,651,598
195115,651,598
195215,651,598
195317,651,598
195418,651,598
195519,651,598
195620,651,598
195721,651,598
195822,651,598
195924,651,598
196024,651,598
196126,651,598
196227,651,607
196328,651,631
196430,651,643
196530,651,644
196631,657,621
196733,669,611
196834,673,616
196935,652,616
197036,633,621
197137,644,623
197239,647,618
197340,647,617
197440,647,624
197542,647,623
197643,647,629
197744,647,630
197845,647,623
197946,647,610
198048,647,600
198149,647,598
198249,647,600
198351,647,597
198452,647,595
198553,647,595
198655,647,595
198779,647,595
198857,647,595
198958,647,595
199059,647,595
199160,647,595
199261,647,595
199362,647,595
199464,647,595
199564,647,595
199666,647,595
199767,647,595
199868,647,595
199970,647,595
200070,647,595
200171,647,595
200273,647,595
200374,647,595
200474,647,595
200576,647,595
200677,647,595
200779,647,595
200879,647,595
200980,647,595
201082,647,595
201183,647,595
201284,647,595
