"Millis","P1","P2"
194995,680,598
195096,680,598
195196,680,598
195298,680,598
195399,680,598
195499,680,598
195601,680,598
195701,680,598
195802,680,598
195904,680,598
196004,680,598
196106,680,599
196207,680,601
196307,680,608
196409,685,634
196509,723,642
196610,776,604
196712,810,593
196812,743,593
196913,681,593
197015,676,593
197115,676,593
197217,676,593
197317,676,594
197418,677,594
197520,677,593
197620,677,593
197721,676,594
197823,676,594
197923,676,594
198025,677,594
198125,677,594
198226,677,594
198328,676,594
198428,677,594
198529,677,594
198631,677,593
198731,676,594
198832,677,594
198933,701,594
199034,777,594
199136,834,594
199236,742,595
199337,676,607
199439,672,624
199539,672,633
199640,672,632
199742,672,607
199842,672,592
199943,672,590
200044,672,590
200145,672,590
200247,673,590
200347,672,590
200448,673,590
200550,672,590
200650,672,590
200751,672,590
200852,672,590
200953,672,590
201077,675,590
201200,710,590
