"Millis","P1","P2"
337546,1,678
337647,0,778
337749,0,956
337849,0,916
337951,0,629
338052,0,631
338153,0,631
338255,2,631
338355,26,631
338456,89,631
338558,180,631
338659,273,631
338761,371,631
338861,474,631
338962,524,631
339064,553,631
339165,577,631
339266,606,631
339367,644,631
339468,658,631
339569,659,631
339671,659,631
339772,680,631
339874,712,631
339974,719,631
340075,719,631
340177,719,631
340278,719,631
340379,719,631
340480,719,631
340581,719,631
340683,719,631
340784,719,631
340885,719,631
340986,719,631
341087,719,631
341188,719,631
341290,719,631
341391,719,631
341492,719,631
341593,719,631
341694,719,631
341796,719,631
341897,719,631
341997,719,631
342099,719,631
342200,719,631
342302,719,631
342403,719,631
342504,719,631
342605,719,631
342706,719,631
342807,719,631
342909,719,631
343010,719,631
343110,719,631
343212,719,631
343313,719,631
343415,719,631
343516,719,631
343616,719,631
343718,719,631
343819,719,631
343920,719,631
344022,719,631
344122,719,631
344224,719,631
344325,719,631
344426,719,631
344528,719,631
344629,721,631
344729,733,631
344831,750,631
344932,763,631
345034,746,631
345135,722,631
345235,717,631
345337,716,631
345438,716,631
345539,716,631
345641,716,638
345741,716,680
345842,716,764
345944,716,948
346045,716,944
346147,716,682
346248,716,612
346348,716,627
346450,716,628
346551,716,628
346652,716,628
346754,716,628
346854,716,628
346956,716,628
347057,716,628
347158,716,628
347260,716,628
347360,716,628
347461,716,628
347563,716,628
347664,716,628
347766,716,628
347866,716,628
347967,716,628
348069,716,628
348170,716,628
348271,716,628
348372,716,628
348473,716,628
348575,716,628
348676,716,628
348777,718,628
348879,731,628
348979,732,628
349080,738,628
349182,752,628
349283,775,628
349385,786,628
349485,778,628
349586,753,628
349688,712,628
349789,704,628
349890,708,628
349991,709,628
350092,710,628
350193,719,628
350295,729,628
350396,729,628
350497,719,628
350598,712,628
350699,709,628
350801,709,628
350902,712,628
351003,712,628
351104,717,628
351205,726,628
351307,718,628
351408,713,628
351509,711,628
351610,711,628
351711,711,628
351812,711,628
351914,716,628
352015,726,628
352116,717,628
352217,714,628
352318,722,628
352420,728,628
352521,726,628
352621,722,628
352723,715,628
352824,715,628
352926,716,628
353027,716,628
353128,716,628
353229,717,628
353330,721,628
353431,724,628
353533,719,630
353634,719,657
353734,713,732
353836,712,881
353937,713,898
354039,713,664
354140,713,606
354240,713,624
354342,713,624
354443,713,624
354544,713,624
354646,713,624
354746,713,624
354848,713,624
354949,713,624
355050,713,624
355152,713,624
355253,713,624
355353,713,624
355455,713,624
355556,713,624
355658,713,624
355759,713,624
355859,713,624
355961,713,624
356062,713,624
356163,713,624
356265,713,624
356365,713,624
356466,713,624
356568,713,624
356669,713,624
356771,713,624
356871,713,624
356972,713,624
357074,713,624
357175,713,624
357276,713,625
357377,714,624
357478,730,624
357580,759,624
357681,774,624
357782,778,624
357884,746,624
357984,717,625
358085,709,624
358187,709,624
358288,709,624
358390,709,624
358490,709,624
358591,709,624
358693,709,624
358794,709,624
358895,709,624
358996,709,624
359097,709,624
359199,709,624
359300,709,624
359401,709,624
359502,709,624
359603,709,624
359704,709,624
359806,709,624
359907,709,624
360009,709,634
360109,709,697
360210,709,843
360312,709,1038
360413,709,978
360514,709,720
360615,710,590
360716,723,611
360817,761,620
360919,802,620
361020,802,620
361121,759,620
361222,721,620
361323,707,620
361425,705,620
361526,705,620
361626,705,620
361728,706,620
361829,709,620
361931,717,620
362032,719,620
362132,710,620
362234,709,620
362335,709,620
362436,709,620
362538,709,620
362639,709,620
362740,709,620
362841,714,620
362942,737,620
363044,745,620
363145,737,620
363245,754,620
363347,751,620
363448,724,620
363550,707,620
363651,704,620
363751,705,620
363853,705,620
363954,705,620
364055,705,620
364157,705,620
364257,705,620
364358,705,620
364460,705,620
364561,705,620
364663,705,620
364763,705,620
364864,705,620
364966,705,620
365067,705,620
365168,705,641
365270,705,727
365370,705,895
365472,705,1010
365573,705,789
365674,705,591
365776,705,598
365876,705,615
365977,705,615
366079,705,615
366180,705,616
366282,705,616
366382,705,615
366483,705,615
366585,708,615
366686,716,615
366787,723,615
366888,726,615
366989,732,616
367090,745,616
367192,751,615
367293,736,616
367394,717,615
367495,729,615
367596,757,615
367698,733,615
367799,705,615
367899,701,615
368001,701,615
368102,701,615
368204,701,615
368305,701,616
368406,701,616
368507,701,616
368608,701,615
368709,701,615
368811,701,616
368912,701,615
369013,701,615
369114,701,615
369215,701,616
369317,701,616
369418,701,616
369518,701,616
369620,701,615
369721,701,615
369823,701,615
369924,701,615
370024,701,616
370126,701,616
370227,701,615
370328,701,615
370430,701,615
370530,701,615
370631,701,615
370733,701,616
370834,701,616
370936,701,616
371036,701,616
371137,701,616
371239,701,615
371340,701,615
371441,701,615
371542,701,615
371643,701,615
371745,701,615
371846,702,615
371947,702,615
372049,700,615
372149,699,615
372250,699,615
372352,699,615
372453,699,615
372555,701,615
372655,703,615
372756,705,615
372858,709,616
372959,710,615
373060,702,615
373161,701,615
373262,701,616
373364,701,616
373465,701,615
373566,704,615
373667,723,616
373768,732,616
373869,738,616
373971,750,616
374072,759,616
374172,763,616
374274,744,616
374375,714,616
374477,698,616
374578,697,615
374678,697,615
374780,697,616
374881,697,615
374982,697,615
375084,697,615
375184,697,615
375286,697,616
375387,697,636
375488,697,717
375590,697,895
375690,697,1045
375791,697,812
375893,697,578
375994,697,611
376096,697,611
376197,697,611
376297,697,611
376399,697,611
376500,697,611
376601,697,612
376703,697,611
376803,697,611
376905,697,611
377006,697,611
377107,697,611
377209,697,611
377309,705,611
377410,724,611
377512,734,611
377613,734,611
377714,725,612
377815,700,611
377916,690,611
378018,693,611
378119,693,611
378220,693,611
378321,693,611
378422,693,612
378523,693,611
378625,693,611
378726,693,612
378827,693,612
378928,693,611
379029,693,611
379131,693,611
379232,693,611
379333,693,611
379434,693,611
379535,693,611
379637,693,611
379738,693,611
379839,693,611
379940,693,611
380041,693,612
380142,693,611
380244,693,611
380345,693,611
380446,693,611
380547,693,611
380648,693,612
380750,694,611
380851,698,612
380951,713,611
381053,725,612
381154,744,611
381255,737,611
381357,701,611
381457,690,611
381559,690,611
381660,689,611
381761,690,612
381863,690,611
381963,690,611
382064,689,611
382166,689,611
382267,690,611
382369,690,611
382469,690,611
382570,690,611
382672,690,611
382773,690,611
382874,690,611
382975,689,611
383076,689,611
383178,689,612
383279,689,641
383380,689,743
383481,689,920
383582,689,1070
383683,690,901
383785,690,638
383886,690,601
383988,690,607
384088,690,607
384189,690,607
384291,689,607
384392,690,607
384493,690,607
384594,693,607
384695,707,607
384796,727,607
384898,746,607
384999,738,607
385100,707,607
385201,687,607
385302,685,607
385404,685,607
385505,685,607
385605,685,607
385707,685,607
385808,685,607
385910,685,607
386011,685,607
386111,685,607
386213,685,607
386314,685,607
386415,685,607
386517,685,607
386617,685,607
386719,685,607
386820,685,607
386921,685,607
387023,685,607
387123,685,607
387224,685,607
387326,685,607
387427,685,607
387529,685,607
387630,685,607
387730,685,607
387832,685,607
387933,685,609
388034,685,636
388136,685,750
388236,685,991
388337,685,1127
388439,686,856
388540,692,606
388642,697,597
388742,695,602
388843,695,602
388945,697,602
389046,696,602
389147,693,602
389248,693,602
389349,700,602
389451,718,602
389552,718,602
389653,708,602
389754,686,602
389855,683,602
389956,686,602
390058,685,602
390159,685,602
390260,685,602
390361,686,602
390462,692,602
390564,704,602
390665,701,602
390765,685,602
390867,682,602
390968,682,602
391070,682,602
391171,682,602
391271,682,602
391373,682,602
391474,682,602
391575,682,602
391677,682,602
391777,682,602
391878,682,602
391980,682,602
392081,682,602
392183,682,602
392283,682,603
392384,682,603
392486,682,602
392587,682,602
392688,682,602
392789,682,602
392890,682,602
392992,682,602
393093,682,602
393194,682,602
393295,682,602
393396,682,602
393497,682,602
393599,682,602
393700,682,602
393802,682,602
393902,682,602
394003,682,607
394105,682,653
394206,682,739
394307,682,872
394408,683,1052
394509,695,929
394610,704,629
394712,701,596
394813,708,598
394914,719,598
395015,716,598
395116,714,598
395218,694,598
395319,681,598
395444,677,598
395569,677,598
395659,677,598
395750,677,598
395847,677,598
395946,677,598
396043,677,598
396141,677,598
396239,677,598
396337,677,598
396434,677,598
396533,677,598
396634,677,598
396735,677,598
396837,677,598
396937,677,598
397038,677,598
397140,677,598
397241,677,598
397343,677,598
397443,677,598
397544,677,598
397646,677,598
397747,677,598
397848,677,598
397949,677,598
398050,677,598
398151,678,598
398253,677,598
398354,677,598
398455,677,598
398556,677,598
398657,677,598
398759,677,598
398860,677,598
398960,677,598
399062,677,598
399163,677,598
399265,679,598
399366,699,598
399466,713,598
399568,693,598
399669,673,598
399770,680,598
399872,677,598
399972,674,599
400074,674,615
400175,674,670
400276,674,795
400378,674,1058
400478,674,1159
400579,674,800
400681,674,599
400782,674,594
400884,674,594
400984,674,595
401085,674,595
401187,674,594
401288,674,594
401389,674,595
401490,674,595
401591,674,594
401692,674,595
401794,674,595
401895,674,595
401996,674,595
402097,674,594
402198,674,594
402300,674,595
402401,674,595
402501,674,595
402603,674,595
402704,674,594
402806,674,594
402907,674,594
403007,674,595
403109,674,595
403210,674,594
403311,674,595
403413,674,595
403513,674,595
403615,678,595
403716,686,595
403817,680,595
403919,673,595
404019,679,594
404120,681,595
404222,676,595
404323,670,594
404425,670,594
404525,670,594
404626,670,595
404728,670,595
404829,670,595
404930,670,595
405031,670,595
405132,670,595
405233,670,594
405335,670,595
405436,670,595
405537,670,594
405638,670,595
405739,670,595
405841,670,595
405942,670,595
406042,670,595
406144,670,594
406245,670,594
406347,670,598
406448,670,628
406548,670,691
406650,670,830
406751,670,1102
406852,670,1174
406954,670,810
407054,670,589
407156,670,589
407257,670,590
407358,670,590
407460,670,590
407560,670,590
407661,670,590
407763,670,590
407864,670,590
407966,670,590
408066,670,590
408167,670,590
408269,670,590
408370,670,590
408471,676,590
408572,696,590
408673,695,590
408774,679,590
408876,668,590
408977,666,590
409078,666,590
409179,666,590
409280,666,590
409382,666,590
409483,666,590
409584,666,590
409685,666,590
409786,666,590
409888,666,590
409989,666,590
410090,666,590
410191,666,590
410292,666,590
410393,666,590
410495,666,590
410596,666,590
410697,666,590
410798,666,590
410899,666,590
411001,666,590
411102,666,590
411202,666,590
411304,666,590
411405,666,590
411506,666,590
411608,669,590
411708,679,590
411810,681,590
411911,670,590
412012,665,590
412114,666,590
412214,666,590
412315,673,590
412417,688,590
412518,704,590
412620,688,590
412720,665,596
412821,662,638
412923,662,742
413024,662,925
413125,662,1131
413226,662,1018
413327,662,668
413429,662,575
413530,662,584
413631,662,585
413732,662,585
413833,662,585
413934,662,585
414036,662,585
414137,662,585
414238,662,585
414339,662,585
414440,662,585
414542,662,585
414643,662,585
414743,662,585
414845,662,585
414946,662,585
415047,662,585
415149,662,585
415249,662,585
415351,662,585
415452,662,585
415553,662,585
415655,668,585
415755,696,585
415856,694,585
415958,672,585
416059,664,585
416161,660,585
416261,659,585
416362,659,585
416464,659,585
416565,659,585
416666,659,585
416767,659,585
416868,659,585
416970,659,585
417071,659,585
417172,659,585
417273,659,585
417374,659,585
417475,659,585
417577,659,585
417678,659,585
417778,659,585
417880,659,585
417981,659,585
418083,659,585
418184,659,585
418284,659,585
418386,659,585
418487,659,585
418588,659,585
418690,659,585
418790,659,591
418892,659,638
418993,660,766
419094,659,993
419196,663,867
419296,691,600
419397,705,578
419499,684,582
419600,662,582
419702,656,582
419802,656,582
419903,656,582
420005,656,582
420106,656,582
420207,656,582
420308,656,582
420409,656,582
420511,656,582
420612,656,582
420713,656,582
420814,656,582
420915,656,582
421016,656,582
421118,656,582
421219,656,582
421319,656,582
421421,656,582
421522,656,582
421624,656,582
421725,656,582
421825,656,582
421927,656,582
422028,656,582
422129,656,582
422231,656,582
422331,656,582
422433,656,582
422534,656,582
422635,656,582
422737,656,582
422837,659,582
422938,662,582
423040,661,582
423141,663,582
423243,664,582
423343,655,582
423444,651,582
423546,651,582
423647,651,582
423748,651,582
423849,651,582
423950,651,582
424052,651,582
424153,651,582
424254,651,582
424355,651,582
424456,651,582
424557,651,582
424659,651,582
424760,651,582
424860,651,582
424962,651,585
425063,651,619
425165,651,692
425266,651,821
425366,651,1025
425468,651,1077
425569,651,779
425670,651,580
425772,651,576
425872,651,578
425974,651,578
426075,651,578
426176,651,578
426278,651,578
426378,651,578
426479,651,578
426581,651,578
426682,652,578
426784,662,578
426884,671,578
426985,660,578
427087,648,578
427188,647,578
427289,647,578
427390,647,578
427491,647,578
427593,647,578
427694,647,578
427795,647,578
427896,647,578
427997,647,578
428098,647,578
428200,647,578
428301,647,578
428401,647,578
428503,647,578
428604,647,578
428706,647,578
428807,647,578
428907,647,578
429009,647,578
429110,647,578
429211,647,578
429313,647,578
429413,647,578
429515,647,578
429616,647,578
429717,647,578
429819,647,578
429919,647,578
430020,647,578
430122,647,578
430223,647,578
430325,647,578
430425,647,578
430526,647,578
430628,647,578
430729,650,578
430830,664,578
430931,668,578
431032,683,578
431134,696,578
431235,692,578
431336,672,578
431437,653,578
431538,644,578
431639,644,578
431741,644,578
431842,644,578
431942,644,578
432044,644,578
432145,644,578
432247,644,578
432348,644,578
432448,644,576
432550,644,576
432651,644,580
432752,644,557
432854,644,386
432954,644,144
433056,644,18
433157,644,0
433258,644,0
433359,644,0
433460,644,0
433561,644,0
433663,644,0
433764,644,0
433865,644,0
433966,644,0
434067,644,0
434169,644,0
434270,644,0
434370,644,0
434472,644,0
434573,644,0
434674,644,0
434776,644,0
434876,644,13
434978,644,29
435079,644,39
435180,644,108
435282,644,293
435382,644,513
435483,644,677
435585,644,737
435686,644,742
435788,644,742
435888,644,742
435989,644,742
436091,644,742
436192,644,742
436293,644,742
436395,644,742
436495,644,742
436597,644,742
436698,644,742
436799,644,742
436901,644,742
437001,644,742
437102,644,742
437204,644,742
437305,644,742
437407,644,742
437507,644,742
437608,644,742
437710,644,742
437811,643,742
437912,644,742
438013,644,742
438114,643,742
438215,643,742
438317,644,742
438418,644,742
438519,644,742
438620,644,742
438721,644,742
438823,644,742
438924,644,742
439024,644,742
439126,644,742
439227,644,742
439329,643,742
439430,644,742
439530,644,742
439632,644,742
439733,643,742
439834,644,742
439936,643,742
440036,644,742
440138,644,742
440239,643,742
440340,644,742
440442,644,742
440542,643,742
440643,644,742
440745,644,742
440846,644,742
440948,644,742
441048,644,742
441149,644,742
441251,644,742
441352,644,742
441453,644,742
441554,644,742
441655,644,742
441756,644,742
441858,644,742
441959,644,743
442060,644,749
442161,644,758
442262,644,765
442364,644,772
442465,644,785
442565,644,796
442667,644,805
442768,644,807
442870,644,799
442971,643,785
443071,644,778
443173,644,769
443274,644,757
443375,644,751
443477,644,755
443577,644,758
443679,644,761
443780,644,764
443881,644,769
443983,644,771
444083,644,766
444184,644,750
444286,644,739
444387,644,735
444489,644,736
444589,644,738
444690,644,738
444792,644,738
444893,644,738
444994,644,738
445095,644,738
445196,644,738
445297,644,738
445399,644,738
445500,644,738
445601,644,738
445702,643,738
445803,644,738
445905,644,738
446006,644,738
446106,644,738
446208,644,738
446309,644,738
446411,644,738
446512,644,738
446612,643,738
446714,644,738
446815,644,738
446916,644,738
447018,644,738
447118,644,738
447220,644,738
447321,644,738
447422,644,738
447524,644,738
447624,644,738
447725,644,738
447827,644,738
447928,644,738
448030,644,738
448130,644,738
448231,644,738
448333,644,738
448434,644,738
448535,644,738
448636,644,738
448737,644,738
448838,644,738
448940,644,738
449041,644,738
449142,644,738
449243,644,738
449344,644,738
449446,644,738
449547,644,738
449647,644,738
449749,644,738
449850,644,738
449952,644,738
450053,644,738
450153,644,738
450255,644,738
450356,644,738
450457,644,738
450559,644,738
450660,644,738
450761,644,738
450862,644,738
450963,644,738
451065,644,738
451166,644,738
451266,644,738
451368,644,738
451469,644,738
451570,644,738
451672,644,738
451772,644,738
451874,643,738
451975,644,738
452076,644,738
452178,644,738
452278,644,738
452379,644,738
452481,644,738
452582,644,738
452683,644,738
452784,644,738
452885,644,738
452987,644,738
453088,644,738
453188,644,738
453290,644,738
453391,644,738
453493,643,738
453594,644,738
453694,644,738
453796,644,738
453897,644,738
453998,643,738
454100,644,738
454200,644,738
454302,643,738
454403,644,738
454504,644,738
454606,644,738
454706,644,738
454807,644,738
454909,644,738
455010,644,738
455111,644,738
455212,644,738
455313,644,738
455415,644,738
455516,644,738
455617,644,738
455718,644,738
455819,644,738
455920,644,738
456022,644,738
456123,644,740
456224,644,754
456325,644,780
456426,644,807
456528,644,800
456629,644,784
456729,644,785
456831,644,778
456932,644,762
457034,644,743
457135,644,735
457235,644,734
457337,644,734
457438,644,734
457539,644,734
457641,644,734
457741,644,734
457842,644,734
457944,644,734
458045,644,734
458147,644,734
458247,644,734
458348,644,734
458450,644,734
458551,644,734
458652,643,734
458753,643,734
458854,644,734
458956,644,734
459057,645,734
459158,662,734
459259,655,734
459360,452,734
459461,150,734
459563,20,734
459664,1,734
459765,1,734
459866,1,734
459967,1,734
460069,1,734
460170,1,734
460270,1,734
460372,1,734
460473,1,734
460575,1,734
460676,1,734
460776,1,734
460878,0,734
460979,1,734
461080,1,734
461182,1,734
461282,1,734
461383,1,737
461485,1,747
461586,1,755
461688,1,760
461788,1,764
461889,1,766
461991,1,767
462092,0,766
462193,0,767
462294,1,770
462395,1,775
462497,1,779
462598,1,776
462699,1,767
462800,2,756
462901,15,746
463002,38,749
463104,102,742
463205,230,735
463306,349,735
463407,464,735
463508,584,731
463610,666,729
463711,696,729
463811,700,730
463913,712,730
464014,713,730
464116,713,730
464217,713,730
464317,713,730
464419,713,730
464520,713,730
464621,713,730
464723,713,730
464823,713,730
464924,713,730
465026,713,730
465127,713,730
465229,713,730
465329,713,730
465430,713,730
465532,713,730
465633,713,730
465734,713,730
465835,713,730
465936,713,730
466038,713,730
466139,713,730
466240,713,730
466341,713,730
466442,713,730
466543,713,730
466645,713,730
466746,713,730
466847,713,730
466948,713,730
467049,713,730
467151,713,730
467252,713,730
467352,713,730
467454,713,730
467555,713,730
467657,713,730
467758,713,730
467858,713,730
467960,713,730
468061,713,734
468162,713,743
468264,713,751
468364,713,750
468465,713,742
468567,713,733
468668,713,727
468770,713,725
468870,713,725
468971,713,725
469073,713,725
469174,713,725
469275,713,725
469376,713,725
469477,713,725
469579,713,725
469680,713,725
469781,713,725
469882,713,725
469983,713,725
470084,713,725
470186,713,725
470287,713,725
470388,713,725
470489,713,725
470590,713,725
470692,713,725
470793,713,725
470893,713,725
470995,713,725
471096,713,725
471198,713,725
471299,713,725
471399,713,725
471501,713,725
471602,713,725
471703,713,725
471805,713,725
471905,713,725
472006,713,725
472108,713,725
472209,713,725
472311,713,725
472411,713,725
472512,713,726
472614,713,732
472715,713,741
472816,713,755
472917,713,764
473018,713,771
473120,713,773
473221,713,773
473322,713,762
473423,713,749
473524,713,750
473625,713,758
473727,713,753
473828,713,736
473929,713,725
474030,713,722
474131,713,722
474233,713,722
474334,713,722
474434,714,722
474536,712,722
474637,713,723
474738,713,722
474840,713,722
474940,713,722
475042,713,722
475143,713,722
475244,713,722
475346,713,722
475446,713,722
475547,713,722
475649,713,722
475750,713,722
475852,713,722
475952,713,722
476053,713,722
476155,713,722
476256,713,722
476357,713,722
476458,713,722
476559,713,722
476661,713,722
476762,713,722
476863,713,722
476964,713,722
477065,713,722
477166,713,722
477268,713,722
477369,713,723
477470,713,725
477571,713,734
477672,713,754
477774,713,765
477875,713,771
477975,713,777
478077,713,776
478178,713,768
478279,713,753
478381,713,747
478481,713,742
478583,713,738
478684,713,732
478785,713,722
478887,713,719
478987,713,718
479088,713,718
479190,713,718
479291,713,718
479393,713,718
479493,713,718
479594,713,718
479696,713,718
479797,713,718
479898,713,718
479999,713,718
480100,713,718
480202,713,718
480303,713,718
480404,713,718
480505,713,718
480606,713,718
480707,713,718
480809,713,718
480910,713,718
481010,713,718
481112,713,718
481213,713,718
481315,713,718
481416,713,718
481516,713,718
481618,713,718
481719,713,718
481820,713,718
481922,714,719
482022,715,727
482124,713,743
482225,713,758
482326,716,778
482428,729,780
482528,751,760
482629,799,739
482731,866,720
482832,940,714
482934,1020,714
483034,1101,714
483135,1186,714
483237,1240,714
483338,1264,714
483439,1313,714
483540,1348,714
483641,1363,714
483743,1410,714
483844,1393,714
483945,1210,714
484046,919,714
484147,733,714
484248,705,714
484350,704,714
484451,704,714
484551,704,714
484653,704,714
484754,704,714
484856,705,714
484957,706,714
485057,708,714
485159,713,714
485260,710,714
485361,707,714
485462,706,714
485563,707,714
485665,707,714
485766,705,714
485867,705,714
485968,707,713
486069,709,713
486170,708,714
486272,707,714
486373,707,714
486475,706,714
486575,708,714
486676,710,714
486778,711,719
486879,711,733
486980,711,724
487081,712,714
487182,711,714
487284,708,716
487385,708,734
487486,707,790
487587,707,813
487688,709,811
487789,710,805
487891,716,778
487992,737,738
488092,742,718
488194,757,708
488295,799,709
488397,830,710
488498,801,710
488598,793,711
488700,861,712
488801,950,714
488902,1046,716
489004,1126,727
489104,1170,739
489206,1229,747
489307,1245,770
489408,1222,777
489510,1112,748
489610,854,717
489711,666,710
489813,658,710
489914,695,710
490016,701,710
490116,704,710
490217,710,710
490319,712,710
490420,712,710
490521,712,710
490622,711,710
490723,711,710
490825,711,710
490926,712,710
491027,711,710
491128,711,710
491229,712,710
491330,712,710
491432,712,710
491533,712,710
491633,713,710
491735,720,710
491836,714,710
491938,711,710
492039,711,710
492139,712,714
492241,713,741
492342,717,784
492443,714,813
492545,712,821
492645,712,810
492747,712,762
492848,713,721
492949,712,706
493051,713,706
493151,713,706
493252,713,708
493354,713,720
493482,713,717
493609,713,715
493738,714,715
493871,715,743
493961,716,749
494062,717,739
494163,712,716
494264,712,706
494366,713,706
494467,713,706
494568,713,706
494669,713,706
494770,714,706
494871,715,706
494973,722,706
495074,741,706
495174,744,706
495276,730,706
495377,733,706
495479,730,706
495580,734,706
495680,741,706
495782,740,706
495883,729,706
495984,735,706
496086,739,706
496186,748,706
496288,776,706
496389,809,706
496490,865,706
496592,980,706
496692,1163,706
496793,1321,706
496895,1315,706
496996,1322,706
497098,1390,706
497198,1310,706
497299,1173,706
497401,1150,706
497502,1125,706
497603,905,706
497704,696,706
497805,679,706
497906,705,706
498008,708,706
498109,709,706
498210,711,706
498311,711,706
498412,714,706
498514,720,706
498615,737,706
498715,725,706
498817,709,706
498918,710,706
499020,711,711
499121,711,730
499221,711,732
499323,711,722
499424,712,707
499525,711,702
499627,713,701
499727,716,701
499829,714,701
499930,714,701
500031,722,701
500133,715,701
500233,712,701
500334,713,701
500436,713,701
500537,713,701
500639,713,701
500739,713,701
500840,713,701
500942,713,701
501043,720,701
501144,736,701
501245,721,701
501346,709,701
501447,710,701
501549,711,701
501650,714,701
501751,716,701
501852,718,701
501953,730,701
502055,737,701
502156,737,701
502256,733,701
502358,719,701
502459,714,701
502561,725,701
502662,728,701
502762,711,701
502864,707,701
502965,709,701
503066,710,701
503168,718,702
503268,718,705
503370,712,709
503471,712,714
503572,713,723
503674,713,736
503774,713,752
503875,713,753
503977,713,732
504078,713,707
504180,713,698
504280,713,698
504381,714,698
504483,721,698
504584,725,698
504685,731,698
504786,754,698
504887,769,698
504988,781,698
505090,794,698
505191,736,698
505292,704,698
505393,708,698
505494,709,698
505596,709,698
505697,709,698
505797,709,698
505899,709,698
506000,711,698
506102,720,698
506203,735,698
506303,756,698
506405,819,698
506506,883,698
506607,937,698
506709,1056,698
506809,1244,698
506911,1502,698
507012,1658,698
507113,1593,698
507215,1505,698
507315,1435,698
507416,1275,698
507518,1125,698
507619,1011,698
507721,819,698
507821,670,698
507922,692,698
508024,711,707
508125,711,721
508226,712,729
508327,715,728
508428,720,724
508529,716,727
508631,714,731
508731,714,727
508833,719,715
508934,718,699
509035,714,693
509137,712,694
509237,715,694
509338,713,694
509440,711,694
509541,712,694
509643,713,694
509743,713,694
509844,713,694
509946,713,694
510047,713,694
510148,713,694
510249,713,694
510350,713,694
510452,713,694
510553,713,694
510654,713,694
510755,715,694
510856,718,694
510957,714,694
511059,713,694
511160,713,694
511260,714,694
511362,718,694
511463,718,694
511565,713,694
511666,713,694
511766,713,694
511868,713,694
511969,717,694
512070,725,694
512172,727,694
512272,722,694
512374,717,694
512475,713,694
512576,714,695
512678,714,701
512778,712,705
512879,713,712
512981,713,723
513082,713,721
513184,713,714
513284,713,716
513385,714,717
513487,714,714
513588,713,717
513689,713,731
513790,713,730
513891,716,705
513993,716,695
514094,713,691
514195,715,690
514296,722,690
514397,723,690
514498,733,690
514600,766,690
514701,824,690
514801,886,690
514903,898,690
515004,982,690
515106,1075,690
515207,1110,690
515307,1142,690
515409,1226,690
515510,1299,690
515611,1240,690
515713,1179,690
515813,1150,690
515915,1101,690
516016,1074,690
516117,1044,690
516219,1041,690
516319,1053,690
516420,1030,690
516522,992,690
516623,895,690
516725,807,690
516825,768,690
516926,720,690
517028,707,690
517129,732,690
517230,746,690
517331,734,690
517432,691,690
517534,668,690
517635,692,690
517735,705,690
517837,720,690
517938,739,691
518039,727,696
518141,723,704
518241,722,709
518342,723,718
518444,712,732
518545,711,737
518647,709,743
518747,710,746
518848,725,733
518950,727,726
519051,713,727
519152,712,729
519253,710,727
519354,711,718
519456,712,708
519557,707,699
519658,706,693
519759,712,691
519860,714,697
519961,713,709
520063,714,718
520164,710,724
520265,707,721
520366,709,710
520467,713,707
520569,714,709
520670,711,709
520770,710,700
520872,711,690
520973,711,687
521074,710,687
521176,710,687
521276,711,687
521378,716,687
521479,712,687
521580,709,687
521682,710,687
521782,710,687
521883,710,687
521985,710,687
522086,716,687
522188,720,687
522288,717,687
522389,720,687
522491,725,687
522592,737,687
522693,769,687
522795,806,687
522895,855,687
522997,935,687
523098,1016,687
523199,1092,687
523301,1175,687
523402,1247,687
523502,1265,687
523604,1190,687
523705,1105,687
523807,1053,687
523908,1032,687
524009,1008,687
524110,903,689
524211,778,696
524312,716,705
524414,709,712
524515,709,716
524617,710,718
524717,710,721
524818,710,730
524920,711,732
525021,721,719
525122,731,710
525224,739,706
525324,763,703
525425,753,702
525527,720,698
525628,699,685
525730,697,684
525831,714,683
525931,713,682
526033,711,682
526134,712,682
526235,715,682
526337,717,682
526437,720,682
526539,727,682
526640,731,682
526741,714,682
526842,707,682
526943,716,682
527044,718,682
527146,715,682
527247,714,682
527348,713,682
527449,713,682
527550,713,682
527652,713,682
527753,713,682
527853,713,682
527955,716,682
528056,725,682
528158,731,682
528259,729,682
528359,728,682
528461,765,682
528562,814,682
528663,864,682
528765,950,682
528865,1059,682
528966,1124,682
529068,1141,682
529169,1247,682
529271,1386,682
529371,1489,682
529472,1535,682
529574,1404,682
529675,1223,682
529776,1126,682
529877,1033,682
529978,965,682
530080,979,682
530181,1048,682
530282,1073,682
530383,1020,682
530484,925,683
530585,843,689
530687,777,699
530788,755,710
530889,750,721
530990,728,729
531091,706,727
531193,708,710
531294,711,706
531394,712,706
531496,711,692
531597,711,682
531698,711,680
531800,711,680
531900,711,680
532002,712,680
532103,717,680
532204,716,680
532305,710,680
532406,712,680
532507,719,680
532609,714,680
532710,711,680
532811,718,680
532912,723,680
533013,713,680
533115,710,680
533216,711,680
533316,712,680
533418,712,680
533519,713,680
533621,713,680
533722,713,680
533822,713,680
533924,713,680
534025,713,680
534126,713,680
534228,719,680
534328,726,680
534430,719,680
534531,716,680
534632,711,680
534734,710,680
534834,711,680
534935,712,680
535037,716,680
535138,716,680
535239,712,680
535340,714,680
535441,719,680
535543,717,680
535644,723,680
535745,726,680
535846,717,680
535947,712,680
536048,712,680
536150,713,685
536251,713,693
536352,714,705
536453,719,711
536554,715,711
536656,713,707
536757,713,695
536857,713,686
536959,713,684
537060,713,686
537162,713,684
537263,714,678
537363,713,675
537465,713,675
537566,719,675
537667,734,675
537769,718,675
537869,709,675
537970,710,675
538072,711,675
538173,715,675
538274,713,675
538375,710,675
