"Millis","P1","P2"
457418,665,701
457519,665,701
457619,665,706
457721,665,727
457822,665,753
457924,665,773
458025,665,791
458125,665,822
458227,665,872
458328,665,940
458429,665,1002
458531,665,1022
458632,665,898
458732,668,705
458834,703,693
458935,785,697
459037,825,697
459138,724,697
459239,665,697
459340,662,697
459441,662,697
459542,662,697
459644,662,697
459745,662,697
459847,662,697
459947,662,697
460048,662,697
460150,662,697
460251,662,697
460352,662,697
460453,662,697
460554,662,697
460656,662,697
460757,662,697
460858,662,697
460960,662,697
461060,662,697
461161,662,697
461263,662,697
461364,662,697
461466,662,697
461567,662,697
461667,662,697
461769,662,697
461870,662,697
461971,662,697
462073,662,697
462173,662,697
462274,662,697
462376,662,697
462477,662,697
462579,662,697
462680,662,697
462780,662,697
462882,662,697
462983,662,697
463084,662,697
463186,662,697
463287,662,697
463388,662,697
463489,662,697
463590,662,697
463692,662,697
463793,662,697
463893,662,697
463995,662,697
464096,662,697
464198,662,697
464299,662,697
464400,662,697
464501,662,697
464602,662,697
464703,662,697
464805,662,697
464906,662,697
465008,662,697
465108,662,697
465209,662,697
465311,662,697
465412,662,697
465513,662,697
465614,662,697
465715,662,697
465817,662,697
465918,662,697
466019,662,697
466121,662,697
466221,662,697
466322,662,697
466424,662,697
466525,662,697
466626,662,697
466728,662,697
466828,662,697
466930,662,697
467031,662,697
467132,662,697
467234,662,697
467334,662,697
467435,662,697
467537,662,697
467638,662,697
467740,662,697
467841,662,697
467941,662,697
468043,662,697
468144,662,697
468245,662,697
468347,662,697
468448,662,697
468549,662,697
468650,662,697
468751,662,697
468853,662,697
468954,662,697
469054,662,697
469156,662,697
469257,662,697
469359,662,697
469460,662,697
469561,662,697
469662,663,697
469763,693,697
469864,775,697
469966,820,697
470067,744,697
470169,667,697
470269,658,697
470370,658,697
470472,658,697
470573,658,697
470674,658,697
470775,658,697
470876,658,697
470977,658,697
471079,658,697
471180,658,697
471282,658,697
471382,658,697
471483,658,697
471585,658,697
471686,658,697
471787,658,697
471889,658,697
471989,658,700
472091,658,729
472192,658,769
472293,658,792
472395,658,839
472496,658,889
472596,658,800
472698,658,701
472799,658,693
472901,658,693
473002,659,693
473103,658,693
473205,659,693
473306,658,693
473406,658,693
473508,658,693
473609,658,693
473711,658,693
473812,658,693
473913,658,693
474015,658,693
474115,658,693
474216,658,693
474318,658,693
474419,658,693
474521,659,693
474622,658,693
474723,658,693
474824,658,693
474925,658,693
475026,658,693
475128,658,693
475229,658,693
475330,658,693
475432,658,693
475533,658,693
475634,658,693
475735,658,693
475836,658,693
475938,658,693
476039,658,693
476140,658,693
476242,658,693
476342,658,693
476444,658,693
476545,658,693
476646,658,693
476748,658,693
476849,658,693
476950,658,693
477051,658,693
477152,659,693
477254,658,693
477355,658,693
477456,658,693
477558,658,693
477659,658,693
477759,658,693
477861,658,693
477962,658,693
478064,658,693
478165,658,693
478266,658,693
478368,658,693
478469,658,693
478569,658,693
478671,658,693
478772,658,693
478874,658,693
478975,658,693
479076,658,693
479178,658,693
479278,659,693
479379,658,693
479481,658,693
479582,658,693
479684,659,693
479785,659,693
479886,659,693
479987,658,693
480088,658,693
480189,658,693
480291,658,693
480392,658,693
480493,658,693
480595,658,693
480695,658,693
480797,658,693
480898,658,693
480999,658,693
481101,658,693
481202,658,693
481303,658,693
481405,658,693
481505,658,693
481607,659,693
481708,659,693
481809,658,693
481911,658,693
482012,659,693
482113,658,693
482214,658,693
482315,658,693
482417,658,693
482518,658,693
482619,658,693
482721,658,693
482822,658,693
482922,658,693
483024,658,693
483125,658,693
483227,658,693
483328,658,693
483429,658,693
483531,658,693
483631,658,693
483732,658,693
483834,658,693
483935,658,693
484037,659,693
484138,658,693
484239,659,693
484341,658,693
484441,658,693
484542,658,693
484644,658,693
484745,658,693
484847,658,693
484948,658,693
485049,658,693
485150,658,693
485251,658,693
485352,658,693
485454,658,693
485555,658,693
485657,658,693
485758,659,693
485858,678,693
485960,745,693
486061,744,693
486162,668,693
486264,655,693
486365,655,693
486466,655,693
486567,655,693
486668,655,693
486770,655,693
486871,655,693
486972,655,693
487074,655,693
487175,655,693
487276,655,693
487377,655,693
487478,655,693
487580,655,693
487681,655,693
487782,655,693
487884,655,693
487985,655,693
488085,655,693
488187,655,693
488288,655,693
488390,655,693
488491,655,693
488592,655,693
488694,655,693
488794,655,693
488895,655,693
488997,655,693
489098,655,693
489200,655,693
489301,655,698
489402,655,736
489503,655,794
489604,655,859
489705,655,780
489807,655,694
489908,655,689
490010,655,690
490111,655,689
490212,655,689
490313,655,689
490414,655,689
490515,655,690
490617,655,690
490718,655,690
490820,655,690
490921,655,690
491021,655,690
491123,655,690
491224,655,689
491325,655,690
491427,655,690
491528,655,689
491629,655,690
491730,655,690
491831,655,690
491933,655,690
492034,655,690
492135,655,690
492237,655,689
492338,655,689
492439,655,689
492540,655,689
492641,655,689
492743,655,689
492844,663,689
492945,738,689
493047,802,690
493148,708,690
493248,654,689
493350,651,689
493451,651,690
493553,651,690
493654,651,689
493755,651,689
493857,651,696
493957,651,724
494058,652,748
494160,651,784
494261,651,838
494363,651,907
494464,651,889
494565,651,731
494667,651,684
494767,652,685
494868,651,685
494970,651,686
495071,652,685
495173,651,685
495274,651,686
495375,652,685
495476,651,686
495577,651,686
495678,651,685
495780,651,685
495881,651,686
495983,651,686
496084,651,686
496184,651,686
496286,651,686
496387,651,686
496488,655,686
496590,699,685
496691,755,685
496793,735,686
496894,667,686
496994,648,686
497096,648,685
497197,648,685
497298,648,685
497400,648,686
497501,648,686
497602,648,686
497703,648,685
497804,648,685
497906,648,685
498007,648,685
498108,648,686
498210,648,686
498311,648,685
498411,648,685
498513,648,686
498614,648,685
498716,648,685
498817,648,686
498918,648,686
499020,648,686
499121,648,686
499221,648,686
499323,648,686
499424,648,685
499526,648,685
499627,648,685
499728,648,685
499830,648,685
499930,648,685
500031,648,686
500133,648,685
500234,648,685
500336,648,686
500437,648,686
500538,648,685
500639,648,686
500740,648,686
500841,648,686
500943,648,685
501044,676,685
501146,742,687
501247,712,695
501347,652,716
501449,644,752
501550,644,809
501651,644,866
501753,644,916
501854,644,908
501956,644,750
502057,644,683
502157,644,682
502259,644,682
502360,644,681
502461,644,681
502563,644,681
502664,644,681
502765,644,681
502866,644,681
502967,644,681
503069,644,681
503170,644,681
503271,644,681
503373,644,681
503474,644,681
503574,644,681
503676,644,681
503777,644,681
503879,644,681
503980,644,681
504081,644,681
504183,644,681
504283,644,681
504384,644,681
504486,644,681
504587,644,681
504689,644,681
504790,644,681
504891,644,681
504993,644,681
505093,644,681
505194,644,681
505296,644,681
505397,644,682
505499,644,681
505600,644,681
505701,644,681
505802,644,681
505903,644,681
506004,644,681
506106,644,681
506207,644,681
506309,644,682
506410,644,681
506510,644,682
506612,644,681
506713,644,681
506814,644,681
506916,644,681
507017,644,681
507119,644,681
507219,644,681
507320,644,681
507422,644,681
507523,644,681
507624,644,681
507726,644,681
507827,644,681
507927,644,681
508029,644,681
508130,644,681
508232,644,681
508333,644,682
508434,644,682
508536,644,681
508636,644,681
508737,644,681
508839,644,681
508940,644,681
509042,644,681
509143,644,681
509244,644,681
509346,644,681
509446,644,681
509547,644,681
509649,644,681
509750,644,681
509852,644,681
509953,644,681
510054,644,681
510155,644,681
510256,644,681
510357,644,681
510459,644,681
510560,644,681
510662,644,681
510763,644,681
510863,644,681
510965,644,681
511066,644,681
511167,644,681
511269,644,681
511370,644,681
511472,644,681
511572,644,682
511673,644,682
511775,644,681
511876,644,682
511977,644,693
512079,644,723
512180,644,770
512281,644,824
512382,644,895
512483,644,945
512585,644,719
512686,644,678
512787,644,677
512889,644,677
512990,644,677
513090,644,677
513192,644,677
513293,644,677
513395,644,677
513496,644,677
513597,644,677
513699,644,677
513799,644,677
513900,644,677
514002,644,677
514103,644,677
514205,644,677
514306,644,677
514407,644,677
514508,644,677
514609,644,677
514710,644,677
514812,644,677
514913,644,677
515015,644,677
515116,644,677
515216,644,677
515318,644,677
515419,644,677
515520,644,677
515622,644,677
515723,644,677
515825,644,677
515925,644,677
516026,644,677
516128,644,677
516229,644,677
516330,644,677
516432,644,677
516533,644,677
516635,644,677
516735,644,677
516836,644,677
516938,644,677
517039,644,677
517140,644,677
517242,644,677
517343,644,677
517444,644,677
517545,644,677
517646,644,677
517748,644,677
517849,644,677
517950,644,677
518052,644,677
518152,644,677
518253,644,677
518355,644,677
518456,644,678
518558,644,677
518659,644,677
518760,644,677
518861,644,677
518962,644,677
519063,644,677
519165,644,677
519266,644,677
519368,644,677
519469,644,677
519569,644,677
519671,644,677
519772,644,677
519873,644,677
519975,644,677
520076,644,677
520178,644,677
520279,644,677
520379,644,677
520481,644,677
520582,644,677
520683,644,677
520785,644,677
520886,644,677
520988,644,677
521088,644,677
521189,644,677
521291,644,677
521392,644,677
521493,644,677
521595,644,677
521696,644,677
521797,644,677
521898,644,677
521999,644,677
522101,644,677
522202,644,677
522303,644,677
522405,644,677
522505,644,677
522607,644,677
522708,644,677
522809,644,677
522911,644,677
523012,644,677
523113,644,677
523215,644,677
523315,644,679
523417,644,688
523518,644,698
523619,644,730
523721,644,779
523822,644,845
523923,644,913
524024,644,937
524125,644,762
524226,644,673
524328,644,673
524429,644,673
524531,644,673
524632,644,673
524732,644,673
524834,644,673
524935,644,673
525036,644,673
525138,644,673
525239,644,673
525341,644,673
525442,644,673
525542,644,673
525644,644,673
525745,644,673
525846,644,673
525948,644,673
526049,644,673
526151,644,673
526251,644,673
526352,644,673
526454,644,673
526555,644,673
526656,644,673
526758,644,673
526859,644,673
526960,644,673
527061,644,673
527162,644,673
527264,644,673
527365,644,673
527466,644,673
527568,644,673
527668,644,673
527770,644,673
527871,644,673
527972,644,673
528074,644,673
528175,644,673
528276,644,673
528378,644,673
528478,644,673
528580,644,673
528681,644,673
528782,644,673
528884,644,673
528985,644,673
529086,644,673
529187,644,673
529288,644,673
529389,644,673
529491,644,673
529592,644,673
529694,644,680
529795,644,703
529895,644,721
529997,644,789
530098,644,854
530199,644,921
530301,644,969
530402,644,816
530504,644,673
530605,644,669
530705,644,669
530807,644,669
530908,644,669
531009,644,669
531111,644,669
531212,644,669
531314,644,669
531414,644,669
531515,644,669
531617,644,669
531718,644,669
531819,644,669
531921,644,669
532022,644,669
532123,644,669
532224,644,669
532325,644,669
532427,644,669
532528,644,669
532629,644,669
532731,644,669
532832,644,669
532933,644,669
533034,644,669
533135,644,669
533237,644,669
533338,644,669
533439,644,669
533541,644,669
533641,644,669
533743,644,669
533844,644,669
533945,644,669
534047,644,669
534148,644,669
534249,644,669
534350,644,669
534451,644,669
534553,644,669
534654,644,669
534755,644,669
534857,644,669
534958,644,669
535058,644,669
535160,644,669
535261,644,670
535362,644,669
535464,644,669
535565,644,669
535667,644,669
535767,644,669
535868,644,669
535970,644,669
536071,644,669
536172,644,669
536274,644,669
536375,644,669
536477,644,669
536577,644,669
536678,644,669
536780,644,669
536881,644,669
536982,644,669
537084,644,669
537185,644,669
537286,644,669
537387,644,669
537488,644,669
537590,644,669
537691,644,669
537792,644,669
537894,644,669
537994,644,669
538096,644,669
538197,644,669
538298,644,669
538400,644,669
538501,644,669
538602,644,669
538704,644,669
538804,644,669
538906,644,669
539007,644,669
539108,644,669
539210,644,669
539311,644,669
539412,644,669
539513,644,669
539614,644,669
539716,644,669
539817,644,669
539918,644,669
540020,644,669
540121,644,669
540221,644,669
540323,644,669
540424,644,669
540525,644,669
540627,644,669
540728,644,669
540830,644,669
540930,644,669
541031,644,669
541133,644,669
541234,644,669
541335,644,669
541437,644,669
541538,644,669
541639,644,669
541740,644,669
541841,644,669
541943,644,669
542044,644,669
542145,644,669
542247,644,669
542348,644,669
542449,644,669
542550,644,669
542651,644,669
542753,644,669
542854,644,669
542955,644,669
543057,644,669
543157,644,669
543259,644,669
543360,644,669
543461,644,669
543563,644,669
543664,644,669
543765,644,669
543866,644,669
543967,644,669
544069,644,669
544170,644,669
544271,644,669
544373,644,669
544474,644,669
544574,644,669
544676,644,669
544777,644,669
544879,644,669
544980,644,669
545081,644,669
545183,644,669
545283,644,669
545384,644,669
545486,644,669
545587,644,670
545689,644,681
545790,644,715
545891,652,772
545992,646,859
546093,508,959
546194,250,879
546296,58,696
546397,4,665
546498,1,665
546600,1,664
546701,1,665
546802,1,665
546903,1,665
547004,1,665
547106,1,665
547207,1,665
547308,1,665
547410,1,665
547510,1,665
547612,1,665
547713,1,665
547814,1,665
547916,1,665
548017,1,665
548118,1,665
548219,1,665
548320,1,665
548422,5,665
548523,16,665
548624,43,665
548726,113,665
548827,226,665
548927,356,665
549029,450,665
549130,569,665
549232,635,665
549333,638,665
549434,637,665
549536,637,665
549636,637,665
549737,637,665
549839,637,665
549940,644,665
550042,657,665
550143,652,665
550244,656,665
550345,668,665
550446,668,665
550547,668,673
550649,668,704
550750,668,763
550852,668,868
550953,667,907
551054,667,731
551155,668,662
551256,668,661
551357,669,661
551459,682,661
551560,692,661
551661,692,661
551763,693,661
551863,693,661
551965,693,661
552066,693,661
552167,692,661
552269,692,661
552370,692,661
552471,692,661
552572,692,661
552673,692,661
552775,692,661
552876,692,661
552977,692,661
553079,692,661
553180,692,661
553280,692,661
553382,692,661
553483,692,661
553585,692,661
553686,691,661
553787,691,661
553889,691,661
553989,691,661
554090,691,661
554192,691,661
554293,692,661
554395,693,661
554496,693,661
554597,693,661
554698,693,661
554799,692,661
554900,692,661
555002,692,661
555103,692,661
555205,692,659
555306,692,634
555407,692,445
555508,692,126
555609,692,7
555710,692,0
555812,692,0
555913,692,0
556015,692,0
556116,692,0
556216,692,0
556318,692,0
556419,691,0
556520,691,0
556622,691,0
556723,691,0
556825,691,0
556925,691,0
557026,692,5
557128,693,18
557229,692,31
557330,692,83
557432,693,163
557533,693,243
557633,693,339
557735,693,467
557836,693,597
557938,693,654
558039,693,661
558140,693,661
558242,693,661
558342,693,661
558443,693,661
558545,693,661
558646,693,661
558748,693,662
558849,693,671
558950,693,689
559051,693,689
559152,693,689
559253,693,690
559355,693,695
559456,693,700
559558,693,702
559659,693,713
559759,693,719
559861,693,718
559962,693,718
560063,693,718
560165,693,718
560266,693,718
560368,693,718
560468,693,718
560569,693,718
560671,693,718
560772,692,718
560873,692,718
560975,693,718
561076,693,718
561177,693,718
561278,693,718
561379,693,718
561481,693,718
561582,693,718
561683,693,718
561785,693,718
561885,693,718
561986,693,718
562088,693,718
562189,693,718
562291,693,718
562392,693,718
562493,693,718
562594,693,718
562695,693,718
562796,693,718
562898,693,718
562999,692,718
563101,692,718
563202,692,718
563302,692,718
563404,692,718
563505,692,718
563606,692,718
563708,692,718
563809,692,718
563911,692,718
564012,692,718
564112,692,718
564214,692,718
564315,692,718
564416,692,718
564518,692,718
564619,692,718
564721,692,718
564821,692,718
564922,692,718
565024,692,718
565125,692,718
565226,692,718
565328,692,718
565429,692,718
565530,692,718
565631,692,718
565732,692,718
565834,692,718
565935,692,718
566036,692,718
566138,692,718
566238,692,718
566340,692,718
566441,692,718
566542,692,718
566644,692,718
566745,692,718
566846,692,718
566947,692,718
567048,692,718
567149,692,718
567251,692,718
567352,692,718
567454,691,718
567555,691,718
567655,691,718
567757,691,718
567858,691,718
567959,691,718
568061,691,718
568162,691,718
568264,691,718
568365,691,718
568465,691,718
568567,691,718
568668,691,718
568769,691,718
568871,691,718
568972,691,718
569074,691,718
569174,691,718
569275,691,718
569377,691,718
569478,691,718
569579,691,718
569681,691,718
569782,691,718
569883,691,718
569984,691,718
570085,691,718
570187,691,718
570288,691,718
570389,691,718
570491,691,718
570591,691,718
570693,691,718
570794,691,718
570895,691,718
570997,691,718
571098,691,718
571199,691,718
571301,691,718
571401,691,718
571503,691,718
571604,691,718
571705,691,718
571807,691,718
571908,691,718
572009,691,718
572110,691,718
572211,691,718
572313,691,718
572414,691,718
572515,691,718
572617,691,718
572718,691,718
572818,691,718
572920,691,718
573021,691,718
573122,691,718
573224,691,718
573325,691,718
573427,691,718
573528,691,718
573628,691,718
573730,691,718
573831,691,718
573932,691,718
574034,691,718
574135,691,718
574237,691,718
574337,691,718
574438,691,718
574540,691,718
574641,691,718
574742,691,718
574844,691,718
574945,691,718
575046,691,718
575147,691,718
575248,691,718
575350,691,718
575451,691,718
575552,691,718
575654,691,718
575755,691,718
575856,691,718
575957,691,718
576058,691,718
576160,691,718
576261,691,718
576362,691,718
576464,691,718
576564,691,718
576666,691,718
576767,691,718
576868,691,718
576970,691,718
577071,691,718
577172,691,718
577273,691,718
577374,691,718
577476,691,718
577577,691,718
577678,691,718
577780,691,718
577881,691,718
577981,691,718
578083,691,718
578184,691,718
578285,691,718
578387,691,718
578488,691,718
578590,691,718
578691,691,718
578791,691,718
578893,691,718
578994,691,718
579095,691,718
579197,691,718
579298,691,718
579400,691,718
579500,691,718
579601,691,718
579703,691,718
579804,691,718
579905,691,718
580007,691,718
580108,691,718
580210,691,718
580310,691,718
580411,691,718
580513,691,718
580614,691,718
580715,691,718
580817,691,718
580918,691,718
581019,691,718
581120,691,718
581221,691,718
581323,691,718
581424,691,718
581525,691,718
581627,691,718
581727,691,718
581829,691,718
581930,691,718
582031,691,718
582133,691,718
582234,691,718
582335,691,718
582437,691,718
582537,691,718
582639,691,718
582740,691,718
582841,691,718
582943,691,718
583044,691,718
583145,691,718
583246,691,718
583347,691,718
583449,691,718
583550,691,718
583651,691,718
583753,691,718
583854,691,718
583954,691,718
584056,691,718
584157,691,718
584258,691,718
584360,691,718
584461,691,718
584563,691,718
584664,691,718
584764,691,718
584866,691,718
584967,691,718
585068,691,718
585170,691,718
585271,691,718
585373,691,718
585473,691,718
585574,691,718
585676,691,718
585777,691,718
585878,691,718
585980,691,718
586081,691,718
586182,691,718
586283,691,718
586384,691,718
586486,691,718
586587,691,718
586688,691,718
586790,691,718
586890,691,718
586992,691,718
587093,691,718
587194,691,718
587296,691,718
587397,691,718
587498,691,718
587600,691,718
587700,691,718
587802,691,718
587903,691,718
588004,691,718
588106,691,718
588207,691,718
588308,691,718
588409,691,718
588510,691,718
588612,691,718
588713,691,718
588814,691,718
588916,691,718
589017,691,718
589117,691,718
589219,691,718
589320,691,718
589421,691,718
589523,691,718
589624,691,718
589726,691,718
589826,691,718
589927,691,718
590029,691,718
590130,691,718
590231,691,718
590333,691,718
590434,691,718
590535,690,718
590636,691,718
590737,690,718
590839,690,718
590940,690,718
591041,690,718
591143,690,718
591244,690,718
591345,691,718
591446,690,718
591547,690,718
591649,690,718
591750,690,718
591851,691,718
591953,691,718
592053,690,718
592155,690,718
592256,690,718
592357,690,718
592459,690,718
592560,690,718
592661,690,718
592762,690,718
592863,690,718
592965,690,718
593066,690,718
593167,690,718
593269,690,718
593370,690,718
593470,690,718
593572,690,718
593673,690,718
593775,690,718
593876,690,718
593977,690,718
594079,690,718
594179,690,718
594280,690,718
594382,690,718
594483,690,718
594585,690,718
594686,690,718
594787,690,718
594889,690,718
594989,690,718
595090,690,718
595192,690,718
595293,690,718
595394,690,718
595496,690,718
595597,690,718
595698,690,718
595799,690,718
595900,690,718
596002,690,718
596103,690,718
596204,690,718
596306,690,718
596406,690,718
596508,690,718
596609,690,718
596710,690,718
596812,690,718
596913,690,718
597014,690,718
597115,690,718
597216,690,718
597318,690,718
597419,690,718
597520,690,718
597622,690,718
597723,690,718
597824,690,718
597925,690,718
598026,690,718
598128,690,718
598229,690,718
598330,690,718
598432,690,718
598533,690,718
598633,690,718
598735,690,718
598836,690,718
598938,690,718
599039,690,718
599140,690,718
599242,690,718
599342,690,718
599443,690,718
599545,690,718
599646,690,718
599748,690,718
599849,690,718
599950,690,718
600051,690,718
600152,690,718
600253,690,718
600355,690,718
600456,690,718
600557,690,718
600659,690,718
600760,690,718
600861,690,718
600962,690,718
601063,690,718
601165,690,718
601266,690,718
601367,690,718
601469,690,718
601569,690,718
601671,690,718
601772,690,718
601873,690,718
601975,690,718
602076,690,718
602177,690,718
602278,690,718
602379,690,718
602481,690,718
602582,690,718
602683,690,718
602785,690,718
602886,690,718
602987,690,718
603088,690,718
603189,690,718
603291,690,718
603392,690,718
603493,690,718
603595,690,718
603696,690,718
603796,690,718
603898,690,718
603999,690,718
604101,690,718
604202,690,718
604303,690,718
604405,690,718
604505,690,718
604606,690,718
604708,690,718
604809,690,718
604911,690,718
605012,690,718
605113,690,718
605214,690,718
605315,690,718
605416,690,718
605518,690,718
605619,690,718
605721,690,718
605822,690,718
605922,690,718
606024,690,718
606125,690,718
606226,690,718
606328,690,718
606429,690,718
606530,690,718
606632,690,718
606732,690,718
606834,690,718
606935,690,718
607036,690,718
607138,690,718
607239,690,718
607340,690,718
607441,690,718
607542,690,718
607644,690,718
607745,690,718
607846,690,718
607948,690,718
608049,690,718
608149,690,718
608251,690,718
608352,690,718
608454,690,718
608555,690,718
608656,690,718
608758,690,718
608858,690,718
608959,690,718
609061,690,718
609162,690,718
609264,690,718
609365,690,718
609466,690,718
609567,690,718
609668,690,718
609769,690,718
609871,690,718
609972,690,718
610074,690,718
610175,690,718
610275,690,718
610377,690,718
610478,690,718
610579,690,718
610681,690,718
610782,690,718
610884,690,718
610985,690,718
611085,690,718
611187,690,718
611288,690,718
611389,690,718
611491,690,718
611592,690,718
611693,690,718
611794,690,718
611895,690,718
611997,690,718
612098,690,718
612199,690,718
612301,690,718
612402,690,718
612502,690,718
612604,690,718
612705,690,718
612807,690,718
612908,690,718
613009,690,718
613111,690,718
613211,690,718
613312,690,718
613414,690,718
613515,690,718
613617,690,718
613718,690,718
613819,690,718
613921,690,718
614021,690,718
614122,690,718
614224,690,718
614325,690,718
614427,690,718
614528,690,718
614629,690,718
614730,690,718
614831,690,718
614932,690,718
615034,690,718
615135,690,718
615237,690,718
615338,690,718
615438,690,718
615540,690,718
615641,690,718
615742,690,718
615844,690,718
615945,690,718
616047,690,718
616147,690,718
616248,690,718
616350,690,718
616451,690,718
616552,690,718
616654,690,718
616755,690,718
616857,690,718
616957,690,718
617058,690,718
617160,690,718
617261,690,718
617362,690,718
617464,690,718
617565,690,718
617665,690,718
617767,690,718
617868,690,718
617970,690,718
618071,690,718
618172,690,718
618274,690,718
618374,690,718
618475,690,718
618577,690,718
618678,690,718
618780,690,718
618881,690,718
618982,690,718
619083,690,718
619184,690,718
619285,690,718
619387,690,718
619488,690,718
619590,690,718
619691,690,718
619792,690,718
619893,690,718
619994,690,718
620095,690,718
620197,690,718
620298,690,718
620400,690,718
620501,690,718
620601,690,718
620703,690,718
620804,690,718
620905,690,718
621007,690,718
621108,690,718
621210,690,718
621310,690,718
621411,690,718
621513,690,718
621614,690,718
621715,690,718
621817,690,718
621918,690,718
622018,690,718
622120,690,718
622221,690,718
622323,690,718
622424,690,718
622525,690,718
622627,690,718
622727,690,718
622828,690,718
622930,690,718
623031,690,718
623133,690,718
623234,690,718
623335,690,718
623436,690,718
623537,690,718
623638,690,718
623740,690,718
623841,690,718
623943,690,718
624044,690,718
624144,690,718
624246,690,718
624347,690,718
624448,690,718
624550,690,718
624651,690,718
624753,690,718
624853,690,718
624954,690,718
625056,690,718
625157,690,718
625258,690,718
625360,690,718
625461,690,718
625563,690,718
625663,690,718
625764,690,718
625866,690,718
625967,690,718
626068,690,718
626170,690,718
626271,690,718
626372,690,718
626473,690,718
626574,690,718
626676,690,718
626777,690,718
626878,690,718
626980,690,718
627080,690,718
627181,690,718
627283,690,718
627384,690,718
627486,690,718
627587,690,718
627688,690,718
627789,690,718
627890,690,718
627991,690,718
628093,690,718
628194,690,718
628296,690,718
628397,690,718
628497,690,718
628599,690,718
628700,690,718
628801,690,718
628903,690,718
629004,690,718
629106,690,718
629206,690,718
629307,690,718
629409,690,718
629510,690,718
629611,690,718
629713,690,718
629814,690,718
629915,690,718
630016,690,718
630117,690,718
630219,690,718
630320,690,718
630421,690,718
630523,690,718
630623,690,718
630725,690,718
630826,690,718
630927,690,718
631029,690,718
631130,690,718
631231,690,718
631333,690,718
631433,690,718
631535,690,718
631636,690,718
631737,690,718
631839,690,718
631940,690,718
632041,690,718
632142,690,718
632243,690,718
632345,690,718
632446,690,718
632547,690,718
632649,690,718
632750,690,718
632850,690,718
632952,690,718
633053,690,718
633154,690,718
633256,690,718
633357,690,718
633459,690,718
633559,690,718
633660,690,718
633762,690,718
633863,690,718
633964,690,718
634066,690,718
634167,690,718
634268,690,718
634369,690,718
634470,691,718
634572,692,718
634673,692,718
634774,692,718
634876,692,718
634976,692,718
635078,692,718
635179,692,718
635280,692,718
635382,692,718
635483,692,718
635584,692,718
635686,692,718
635786,692,718
635888,692,718
635989,692,718
636090,692,718
636192,692,718
636293,691,718
636394,692,718
636495,692,718
636596,692,718
636698,692,718
636799,691,718
636900,691,718
637002,692,718
637103,692,718
637203,692,718
637305,693,718
637406,693,718
637508,692,718
637609,692,718
637710,692,718
637812,692,718
637912,692,718
638013,692,718
638115,691,718
638216,691,718
638317,693,718
638419,693,718
638520,693,718
638621,693,718
638722,693,718
638823,693,718
638925,693,718
639026,693,718
639127,693,718
639229,693,718
639329,693,718
639431,693,718
639532,693,718
639633,693,718
639735,690,723
639836,680,724
639937,680,719
640039,642,725
640139,501,734
640241,405,734
640342,414,721
640443,478,716
640545,600,718
640646,685,718
640747,664,718
640848,602,722
640949,584,759
641051,564,794
641152,606,822
641253,676,842
641355,696,880
641456,697,969
641556,697,1109
641658,697,1245
641759,697,1180
641861,697,956
641962,697,1072
642063,697,1172
642165,697,1022
642265,697,1099
642366,697,1149
642468,698,854
642569,718,710
642671,743,705
642772,708,705
642873,697,705
642974,705,706
643075,714,707
643176,715,715
643278,706,714
643379,704,714
643481,706,714
643582,707,714
643682,697,714
643784,697,714
643885,713,714
643986,742,714
644088,703,714
644189,683,714
644290,698,714
644392,698,714
644492,697,714
644594,698,714
644695,715,714
644796,713,714
644898,693,714
644999,698,714
645100,698,714
645201,697,714
645302,697,714
645404,697,714
645505,703,714
645606,704,714
645708,698,714
645809,697,714
645909,697,714
646011,697,714
646112,697,714
646214,697,714
646315,697,714
646416,697,714
646518,697,714
646619,697,714
646719,697,714
646821,697,714
646922,697,714
647024,697,714
647125,697,714
647226,697,714
647328,697,714
647428,697,714
647529,697,714
647631,697,714
647732,704,714
647834,808,714
647935,1159,714
648036,1568,714
648137,1684,714
648238,1528,714
648339,1257,714
648441,955,714
648542,747,714
648644,694,714
648745,695,714
648845,698,714
648947,694,714
649048,694,714
649149,697,714
649251,697,714
649352,701,714
649453,756,714
649555,785,714
649655,709,714
649757,691,714
649858,691,714
649959,691,714
650061,691,714
650162,691,714
650263,691,714
650364,691,714
650465,691,714
650567,691,714
650668,691,714
650769,691,714
650871,691,714
650972,691,714
651072,691,714
651174,691,714
651275,691,714
651377,691,714
651478,691,714
651579,691,714
651681,691,714
651781,691,714
651882,691,714
651984,691,714
652085,691,714
652187,691,714
652288,691,714
652389,691,714
652491,691,714
652591,691,714
652692,691,714
652794,691,714
652895,691,714
652997,691,714
653098,691,714
653199,691,714
653300,691,714
653401,691,714
653502,691,714
653604,691,714
653705,691,714
653807,691,714
653908,691,714
654008,691,714
654110,691,714
654211,691,714
654312,691,714
654414,691,714
654515,691,714
654617,691,714
654717,691,714
654818,691,714
654920,691,714
655021,691,714
655122,691,714
655224,691,714
655325,691,714
655425,698,714
655527,759,714
655628,906,714
655730,1086,714
655831,1227,714
655932,1312,714
656034,1348,714
656135,1325,714
656235,1160,714
656337,866,714
656438,704,714
656540,687,714
656641,687,714
656741,689,714
656843,692,714
656944,689,714
657045,689,714
657147,695,714
657248,696,714
657349,692,714
657450,734,714
657551,879,714
657653,851,714
657754,707,714
657855,685,714
657956,685,714
658057,685,714
658159,685,714
658260,685,714
658361,685,714
658462,685,714
658563,685,714
658664,685,714
658766,685,714
658867,685,714
658969,685,714
659069,685,714
659170,685,714
659272,685,714
